Model Outputs
250
,,salto:LAbsAnkleAngle,,,salto:LAnkleAngles,,,salto:LAnkleForce,,,salto:LAnkleMoment,,,salto:LAnklePower,,,salto:LFE,,,,,,,,,salto:LFO,,,,,,,,,salto:LFootProgressAngles,,,salto:LGroundReactionForce,,,salto:LGroundReactionMoment,,,salto:LHipAngles,,,salto:LHipForce,,,salto:LHipMoment,,,salto:LHipPower,,,salto:LKneeAngles,,,salto:LKneeForce,,,salto:LKneeMoment,,,salto:LKneePower,,,salto:LNormalisedGRF,,,salto:LPelvisAngles,,,salto:LTI,,,,,,,,,salto:LTO,,,,,,,,,salto:PEL,,,,,,,,,salto:RAbsAnkleAngle,,,salto:RAnkleAngles,,,salto:RAnkleForce,,,salto:RAnkleMoment,,,salto:RAnklePower,,,salto:RFE,,,,,,,,,salto:RFO,,,,,,,,,salto:RFootProgressAngles,,,salto:RHipAngles,,,salto:RHipForce,,,salto:RHipMoment,,,salto:RHipPower,,,salto:RKneeAngles,,,salto:RKneeForce,,,salto:RKneeMoment,,,salto:RKneePower,,,salto:RPelvisAngles,,,salto:RTI,,,,,,,,,salto:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
1984,0,17.3171,0,0,17.5044,0.178503,-6.51155,7.18971,0.38205,0.763336,991.514,166.298,72.4099,0,0,2.29071,6.49654,-21.2407,106.45,500.224,558.341,511.371,406.375,406.375,406.375,79.1663,-58.2243,79.0745,451.699,549.749,82.9676,209.592,209.592,209.592,-92.0784,2.16425,-165.36,0.812378,-0.317988,7.28409,452.71,-625.558,-80.9439,41.7911,-1.91004,-23.0343,-1.03274,1.84369,-5.70831,159.398,972.289,-122.814,0,0,1.38211,35.4929,-15.5988,2.92173,2.78772,0.543847,-6.16492,232.59,249.44,83.8916,0,0,1.38574,3.24147,-8.28112,74.2516,-23.7341,3.08837,-171.292,-15.0665,16.6946,97.2946,503.002,409.916,101.171,416.563,416.563,416.563,79.1663,-58.2243,79.0745,434.042,617.293,80.5151,69.8641,69.8641,69.8641,-21.7736,14.3219,80.6613,602.686,415.33,911.297,296.532,296.532,296.532,8.38255,0,0,8.44936,0.881289,-6.60965,-0.159013,0.000110325,-0.0240683,-18.8994,-2.12625e-16,-5.11121,0,0,-0.0737367,6.95695,-41.0922,114.474,828.402,604.723,608.677,388.53,388.53,388.53,33.3331,-75.4243,56.6294,909.106,569.195,197.139,216.518,216.518,216.518,-103.688,2.956,-148.607,56.7441,-2.8148,34.4962,0.429285,-0.566527,1.02909,-118.794,124.698,-9.60616,0,0,-0.352402,48.6124,34.1521,-35.7057,-0.191367,-0.0564904,0.545385,-38.8966,12.5402,-4.95976,0,0,-0.201289,-23.7341,-3.08837,171.292,-18.9511,14.3026,63.9803,816.388,452.37,239.349,380.453,380.453,380.453,33.3331,-75.4243,56.6294,946.7,629.037,182.556,72.1727,72.1727,72.1727
1985,0,16.6904,0,0,16.8379,-0.0559451,-5.64472,6.97798,0.366788,0.735229,959.609,161.444,68.6674,0,0,2.25915,6.17762,-20.7254,106.754,501.083,556.043,513.177,406.258,406.258,406.258,79.0428,-58.0742,79.0338,451.551,550.643,82.8875,209.592,209.592,209.592,-92.228,2.23639,-165.414,0.790557,-0.287656,7.02913,438.074,-602.947,-75.9828,41.3001,-2.01487,-23.2747,-0.949564,1.80216,-5.56225,151.509,948.202,-112.873,0,0,1.3509,34.4247,-15.6099,2.54625,2.65768,0.493475,-6.00492,202.369,241.666,80.8711,0,0,1.22709,2.93227,-8.05868,71.6527,-23.7792,3.15892,-171.274,-14.5043,16.5552,98.1804,502.737,410.817,101.44,416.921,416.921,416.921,79.0428,-58.0742,79.0337,433.958,618.196,80.2579,69.8641,69.8641,69.864,-21.8619,14.2927,80.6534,604.084,416.608,914.39,296.532,296.532,296.532,7.42645,0,0,7.48612,0.85173,-6.48282,-0.163009,0.00288609,-0.0345452,-19.6245,-7.70922e-17,-5.12566,0,0,-0.0755382,6.68315,-40.5444,114.598,829.706,603.232,609.895,388.732,388.732,388.732,33.2402,-75.2591,56.8227,913.121,571.411,195.081,216.518,216.518,216.518,-103.912,2.94818,-148.699,56.2606,-2.76099,34.4625,0.427148,-0.517596,1.01415,-120.29,109.107,-5.04028,0,0,-0.335208,47.3514,33.4642,-36.4193,-0.201201,-0.0406913,0.548941,-46.9282,8.19927,-4.99899,0,0,-0.236563,-23.7792,-3.15892,171.274,-18.6237,13.5594,64.0616,820.606,454.606,237.788,381.539,381.539,381.539,33.2401,-75.2591,56.8227,950.616,631.254,180.248,72.1727,72.1727,72.1726
1986,0,16.0601,0,0,16.1732,-0.288132,-4.78395,6.7805,0.353518,0.708904,929.836,156.913,65.3637,0,0,2.22465,5.86976,-20.2176,107.049,501.934,553.785,514.946,406.148,406.148,406.148,78.9066,-57.9283,79.01,451.4,551.538,82.7946,209.592,209.592,209.592,-92.3886,2.29159,-165.467,0.768318,-0.257785,6.77908,423.576,-580.802,-71.1209,40.8202,-2.12103,-23.5062,-0.874919,1.76503,-5.42698,145.208,925.837,-103.652,0,0,1.32138,33.3773,-15.6093,2.17147,2.53684,0.448301,-5.85564,174.301,234.706,78.0397,0,0,1.07867,2.62777,-7.83199,69.1038,-23.8243,3.23012,-171.257,-13.9502,16.413,99.0549,502.468,411.722,101.727,417.265,417.265,417.265,78.9066,-57.9283,79.01,433.869,619.097,79.975,69.864,69.864,69.864,-21.9506,14.2634,80.6472,605.481,417.862,917.403,296.532,296.532,296.532,6.48901,0,0,6.54159,0.818042,-6.33825,-0.166519,0.0057029,-0.0450732,-20.2528,7.11037e-17,-5.12649,0,0,-0.076893,6.41874,-40.0011,114.709,831,601.751,611.067,388.944,388.944,388.944,33.1653,-75.0922,57.0195,917.074,573.639,193.06,216.518,216.518,216.518,-104.127,2.9391,-148.805,55.7843,-2.70604,34.4167,0.425982,-0.467791,1.00027,-121.897,92.8794,-0.415873,0,0,-0.316743,46.129,32.766,-37.1029,-0.211888,-0.0244779,0.55193,-55.1,3.76032,-5.0249,0,0,-0.272302,-23.8243,-3.23012,171.257,-18.3018,12.8259,64.1374,824.791,456.829,236.253,382.625,382.625,382.625,33.1653,-75.0922,57.0195,954.453,633.493,177.984,72.1727,72.1727,72.1726
1987,0,15.4302,0,0,15.5138,-0.516699,-3.93452,6.5993,0.342165,0.684651,902.515,152.752,62.492,0,0,2.18853,5.57397,-19.7193,107.332,502.773,551.576,516.671,406.044,406.044,406.044,78.759,-57.7873,79.0026,451.247,552.426,82.6899,209.592,209.592,209.592,-92.5585,2.33023,-165.519,0.745857,-0.228643,6.53515,409.315,-559.223,-66.3921,40.3531,-2.22783,-23.7275,-0.80891,1.73246,-5.3038,140.314,905.408,-95.2341,0,0,1.29386,32.3554,-15.5975,1.79964,2.42639,0.408436,-5.71863,148.656,228.569,75.4285,0,0,0.942389,2.33071,-7.60303,66.6173,-23.8691,3.30149,-171.242,-13.4071,16.2687,99.9131,502.198,412.627,102.029,417.594,417.594,417.594,78.7591,-57.7873,79.0026,433.776,619.991,79.6694,69.864,69.864,69.864,-22.039,14.2341,80.6427,606.87,419.084,920.322,296.532,296.532,296.532,5.57473,0,0,5.62037,0.780876,-6.17874,-0.169544,0.00851399,-0.0554217,-20.7865,2.31072e-16,-5.12007,0,0,-0.0778428,6.16401,-39.4651,114.807,832.279,600.288,612.19,389.166,389.166,389.166,33.1078,-74.925,57.2183,920.946,575.865,191.085,216.518,216.518,216.518,-104.334,2.92891,-148.924,55.3171,-2.65058,34.3604,0.425743,-0.418185,0.987688,-123.6,76.4103,4.1618,0,0,-0.297632,44.9493,32.0632,-37.7536,-0.223115,-0.00820087,0.554419,-63.2196,-0.677761,-5.04283,0,0,-0.30758,-23.8691,-3.30149,171.242,-17.9867,12.1059,64.2081,828.925,459.026,234.751,383.706,383.706,383.706,33.1078,-74.925,57.2183,958.197,635.74,175.773,72.1727,72.1727,72.1727
1988,0,14.8047,0,0,14.8635,-0.740245,-3.10194,6.43627,0.332638,0.662751,877.935,149.004,60.0412,0,0,2.15215,5.2912,-19.2329,107.603,503.594,549.427,518.344,405.949,405.949,405.949,78.602,-57.6519,79.0108,451.093,553.303,82.5749,209.592,209.592,209.592,-92.7361,2.353,-165.568,0.723382,-0.200496,6.29859,395.386,-538.312,-61.8298,39.9008,-2.33453,-23.9377,-0.751528,1.70451,-5.19381,136.62,887.109,-87.6982,0,0,1.26863,31.3639,-15.5752,1.43309,2.32742,0.373923,-5.59531,125.681,223.253,73.0665,0,0,0.819974,2.04379,-7.37393,64.2058,-23.9134,3.37251,-171.229,-12.8778,16.1234,100.75,501.928,413.525,102.343,417.907,417.907,417.907,78.602,-57.6519,79.0108,433.68,620.872,79.3443,69.8641,69.8641,69.864,-22.1266,14.205,80.6397,608.241,420.272,923.137,296.532,296.532,296.532,4.6881,0,0,4.72706,0.740936,-6.00729,-0.172097,0.0112602,-0.0653477,-21.23,3.98132e-16,-5.11127,0,0,-0.0784419,5.91939,-38.9396,114.894,833.538,598.852,613.258,389.397,389.397,389.398,33.0667,-74.7587,57.4171,924.722,578.074,189.166,216.518,216.518,216.518,-104.53,2.91779,-149.053,54.8614,-2.59525,34.2952,0.426339,-0.369981,0.976575,-125.371,60.1483,8.57974,0,0,-0.278553,43.8165,31.3617,-38.369,-0.234518,0.00773712,0.556487,-71.0809,-5.00468,-5.05681,0,0,-0.341438,-23.9134,-3.37251,171.229,-17.68,11.4034,64.274,832.984,461.184,233.289,384.774,384.774,384.774,33.0666,-74.7588,57.4171,961.833,637.978,173.628,72.1727,72.1727,72.1727
1989,0,14.1879,0,0,14.2264,-0.957346,-2.2918,6.29301,0.324828,0.64345,856.344,145.704,57.9957,0,0,2.11691,5.0224,-18.7609,107.859,504.394,547.35,519.955,405.861,405.861,405.861,78.4375,-57.5229,79.0334,450.938,554.161,82.4509,209.592,209.592,209.592,-92.9193,2.36087,-165.615,0.701109,-0.173596,6.07061,381.884,-518.17,-57.466,39.465,-2.44034,-24.1356,-0.702666,1.68115,-5.09792,133.914,871.098,-81.1091,0,0,1.24595,30.4077,-15.5434,1.07421,2.24086,0.344725,-5.4869,105.586,218.749,70.9802,0,0,0.712828,1.76959,-7.14688,61.8819,-23.9567,3.44261,-171.217,-12.3653,15.9782,101.56,501.66,414.408,102.666,418.201,418.201,418.201,78.4375,-57.5228,79.0335,433.581,621.733,79.0036,69.864,69.864,69.864,-22.2127,14.1763,80.6381,609.588,421.419,925.836,296.532,296.532,296.532,3.83358,0,0,3.86619,0.698965,-5.8271,-0.174204,0.0138728,-0.0746053,-21.5898,5.62726e-16,-5.10346,0,0,-0.0787536,5.68535,-38.4276,114.969,834.771,597.451,614.267,389.636,389.636,389.636,33.0404,-74.5948,57.6144,928.381,580.25,187.313,216.518,216.518,216.518,-104.716,2.90593,-149.19,54.4193,-2.54063,34.223,0.427629,-0.324459,0.967068,-127.16,44.5787,12.7218,0,0,-0.260207,42.7348,30.6676,-38.9472,-0.245701,0.0228982,0.558205,-78.4723,-9.10307,-5.06953,0,0,-0.372923,-23.9567,-3.44261,171.217,-17.383,10.7226,64.3357,836.944,463.29,231.875,385.823,385.823,385.823,33.0404,-74.5948,57.6144,965.344,640.19,171.558,72.1727,72.1727,72.1727
1990,0,13.5845,0,0,13.6067,-1.16658,-1.50968,6.17076,0.318607,0.626944,837.928,142.885,56.3353,0,0,2.08415,4.76845,-18.3057,108.1,505.167,545.353,521.496,405.783,405.783,405.783,78.2676,-57.4006,79.069,450.785,554.995,82.3199,209.592,209.592,209.592,-93.1059,2.35507,-165.659,0.679255,-0.148177,5.85244,368.902,-498.898,-53.3304,39.0478,-2.54441,-24.3204,-0.662126,1.66224,-5.01676,131.994,857.494,-75.5146,0,0,1.22608,29.4916,-15.5032,0.725406,2.16737,0.320721,-5.39433,88.5231,215.037,69.1912,0,0,0.621951,1.51047,-6.9241,59.6579,-23.9988,3.51123,-171.206,-11.8725,15.8343,102.338,501.397,415.27,102.993,418.477,418.477,418.476,78.2676,-57.4006,79.069,433.48,622.568,78.6519,69.8641,69.8641,69.864,-22.2966,14.1482,80.6378,610.9,422.52,928.407,296.532,296.532,296.532,3.01554,0,0,3.0422,0.655735,-5.64147,-0.175897,0.016278,-0.082957,-21.8737,7.11197e-16,-5.09857,0,0,-0.0788463,5.46244,-37.9324,115.034,835.971,596.095,615.213,389.88,389.88,389.88,33.0277,-74.4344,57.8082,931.905,582.378,185.535,216.518,216.518,216.518,-104.891,2.89353,-149.333,53.9933,-2.48731,34.1455,0.429431,-0.282907,0.959239,-128.906,30.1981,16.4748,0,0,-0.243277,41.708,29.9871,-39.4862,-0.256247,0.0368332,0.559638,-85.1866,-12.8545,-5.0824,0,0,-0.401149,-23.9988,-3.51123,171.206,-17.0975,10.0674,64.3937,840.782,465.331,230.515,386.843,386.843,386.843,33.0277,-74.4343,57.8082,968.712,642.358,169.574,72.1727,72.1727,72.1727
1991,0,12.9991,0,0,13.0086,-1.36654,-0.761093,6.07027,0.313829,0.613355,822.799,140.564,55.0347,0,0,2.05512,4.5302,-17.8698,108.325,505.91,543.45,522.958,405.713,405.713,405.713,78.0949,-57.2858,79.1158,450.635,555.797,82.1839,209.592,209.592,209.592,-93.2936,2.33712,-165.7,0.658029,-0.124441,5.64522,356.527,-480.598,-49.4496,38.651,-2.64586,-24.4912,-0.629609,1.64753,-4.95056,130.679,846.355,-70.9387,0,0,1.20926,28.6205,-15.4556,0.389123,2.10727,0.301691,-5.31818,74.5693,212.085,67.7141,0,0,0.54784,1.26851,-6.70774,57.5456,-24.0393,3.57777,-171.197,-11.4022,15.6929,103.08,501.142,416.104,103.321,418.732,418.732,418.732,78.0949,-57.2858,79.1158,433.379,623.37,78.2939,69.8641,69.8641,69.8641,-22.3775,14.121,80.6386,612.168,423.57,930.839,296.532,296.532,296.532,2.23823,0,0,2.2594,0.612024,-5.45374,-0.177214,0.0184026,-0.0901889,-22.0902,8.2989e-16,-5.09726,0,0,-0.0787892,5.25132,-37.4572,115.089,837.13,594.791,616.093,390.128,390.128,390.128,33.0267,-74.2788,57.9969,935.273,584.438,183.843,216.518,216.518,216.518,-105.054,2.88083,-149.479,53.5856,-2.43579,34.0648,0.431524,-0.246535,0.953086,-130.536,17.4806,19.7359,0,0,-0.228383,40.7401,29.3265,-39.9848,-0.265743,0.0491125,0.560832,-91.0346,-16.1473,-5.09577,0,0,-0.425359,-24.0393,-3.57777,171.197,-16.825,9.44198,64.4482,844.473,467.292,229.218,387.828,387.828,387.828,33.0267,-74.2788,57.9969,971.921,644.465,167.687,72.1727,72.1727,72.1727
1992,0,12.4366,0,0,12.4366,-1.55589,-0.0513302,5.99162,0.310331,0.602712,810.968,138.747,54.0631,0,0,2.03082,4.30843,-17.4559,108.533,506.615,541.649,524.334,405.652,405.652,405.652,77.9218,-57.1789,79.1719,450.489,556.561,82.0451,209.592,209.592,209.592,-93.48,2.30875,-165.738,0.637633,-0.102557,5.45007,344.84,-463.365,-45.8466,38.2766,-2.7438,-24.6475,-0.604693,1.63666,-4.89916,129.815,837.672,-67.3758,0,0,1.19567,27.7991,-15.4023,0.0677742,2.06051,0.287312,-5.25855,63.7093,209.846,66.5538,0,0,0.490408,1.04543,-6.49982,55.5563,-24.0779,3.64167,-171.189,-10.9572,15.5554,103.781,500.895,416.903,103.645,418.966,418.966,418.966,77.9218,-57.1789,79.1718,433.278,624.133,77.9347,69.864,69.864,69.864,-22.455,14.0949,80.6403,613.383,424.563,933.121,296.532,296.532,296.532,1.50572,0,0,1.5219,0.568603,-5.26721,-0.178196,0.0201818,-0.0961293,-22.2481,9.10949e-16,-5.09915,0,0,-0.0786476,5.05265,-37.0051,115.136,838.242,593.55,616.904,390.376,390.376,390.376,33.0358,-74.1293,58.1789,938.467,586.416,182.243,216.518,216.518,216.518,-105.205,2.86804,-149.627,53.1987,-2.3866,33.9826,0.433666,-0.216363,0.948527,-131.975,6.83642,22.4217,0,0,-0.216025,39.8347,28.6916,-40.4417,-0.273819,0.0593648,0.561812,-95.8613,-18.8866,-5.10914,0,0,-0.444995,-24.0779,-3.64167,171.189,-16.567,8.85013,64.4998,847.991,469.161,227.991,388.77,388.77,388.77,33.0358,-74.1293,58.1789,974.954,646.492,165.906,72.1727,72.1727,72.1726
1993,0,11.9016,0,0,11.8949,-1.73336,0.614637,5.93413,0.307933,0.59493,802.325,137.42,53.3837,0,0,2.01195,4.10379,-17.0664,108.722,507.281,539.961,525.616,405.6,405.6,405.6,77.7509,-57.0802,79.2351,450.349,557.281,81.9058,209.592,209.592,209.592,-93.6625,2.27185,-165.774,0.618254,-0.0826551,5.268,333.915,-447.287,-42.5398,37.9263,-2.83732,-24.7887,-0.586798,1.62917,-4.86188,129.275,831.347,-64.7844,0,0,1.18539,27.0317,-15.3445,-0.236279,2.02653,0.277148,-5.21491,55.8163,208.257,65.7033,0,0,0.4489,0.84256,-6.30228,53.7003,-24.1143,3.70234,-171.182,-10.5403,15.423,104.436,500.66,417.659,103.961,419.179,419.179,419.179,77.7509,-57.0802,79.2351,433.179,624.851,77.5797,69.864,69.8641,69.8641,-22.5282,14.07,80.6427,614.534,425.493,935.243,296.532,296.532,296.532,0.821848,0,0,0.833549,0.526215,-5.08508,-0.178885,0.0215674,-0.100671,-22.3565,9.56042e-16,-5.10311,0,0,-0.0784788,4.86717,-36.5794,115.176,839.297,592.38,617.644,390.622,390.622,390.622,33.053,-73.9872,58.3524,941.466,588.293,180.747,216.518,216.518,216.518,-105.343,2.85543,-149.773,52.835,-2.34016,33.9008,0.435616,-0.193088,0.945406,-133.154,-1.4385,24.4795,0,0,-0.206529,38.9952,28.0885,-40.8564,-0.280186,0.0673236,0.562586,-99.5659,-21.006,-5.12145,0,0,-0.459775,-24.1143,-3.70234,171.182,-16.3251,8.29555,64.5485,851.312,470.923,226.841,389.662,389.662,389.662,33.053,-73.9872,58.3524,977.795,648.421,164.24,72.1727,72.1727,72.1726
1994,0,11.3988,0,0,11.3877,-1.8978,1.23229,5.89613,0.306442,0.589788,796.617,136.543,52.9532,0,0,1.99879,3.91685,-16.7038,108.892,507.9,538.396,526.798,405.556,405.556,405.556,77.5849,-56.9901,79.3033,450.215,557.952,81.7685,209.592,209.592,209.592,-93.8385,2.22849,-165.806,0.600067,-0.0648241,5.09993,323.818,-432.443,-39.5427,37.602,-2.92555,-24.9147,-0.575138,1.62451,-4.83741,128.961,827.181,-63.0805,0,0,1.17836,26.3224,-15.284,-0.52078,2.00421,0.270641,-5.18605,50.6318,207.235,65.1402,0,0,0.421816,0.660796,-6.11689,51.987,-24.1481,3.75925,-171.177,-10.1538,15.2973,105.041,500.439,418.367,104.266,419.37,419.37,419.37,77.5849,-56.9901,79.3033,433.084,625.519,77.2344,69.8641,69.8641,69.864,-22.5966,14.0467,80.6457,615.615,426.357,937.194,296.532,296.532,296.532,0.190092,0,0,0.197832,0.485559,-4.91036,-0.179327,0.022538,-0.103799,-22.4244,9.75089e-16,-5.10766,0,0,-0.078328,4.6956,-36.1828,115.208,840.288,591.288,618.313,390.861,390.861,390.861,33.0765,-73.8536,58.516,944.252,590.053,179.36,216.518,216.518,216.518,-105.469,2.84324,-149.915,52.4966,-2.29689,33.821,0.437164,-0.176934,0.943496,-134.018,-7.22082,25.8986,0,0,-0.199987,38.2245,27.5225,-41.2286,-0.284689,0.072882,0.56315,-102.124,-22.4816,-5.13146,0,0,-0.469768,-24.1481,-3.75925,171.177,-16.1007,7.78161,64.5946,854.412,472.566,225.774,390.496,390.496,390.496,33.0765,-73.8536,58.516,980.426,650.233,162.698,72.1727,72.1727,72.1727
1995,0,10.9324,0,0,10.9187,-2.0482,1.79767,5.87482,0.305652,0.586908,793.419,136.053,52.7211,0,0,1.99106,3.74807,-16.3703,109.043,508.471,536.962,527.874,405.52,405.519,405.519,77.4263,-56.9087,79.374,450.09,558.569,81.6357,209.592,209.592,209.592,-94.0057,2.18079,-165.834,0.583227,-0.0491073,4.94664,314.603,-418.901,-36.8633,37.3053,-3.00766,-25.0254,-0.568672,1.62205,-4.82379,128.799,824.852,-62.13,0,0,1.17427,25.6747,-15.2225,-0.783628,1.99177,0.267098,-5.16985,47.7438,206.675,64.8243,0,0,0.406838,0.500584,-5.94523,50.4245,-24.1792,3.8119,-171.172,-9.80008,15.1794,105.593,500.233,419.021,104.553,419.539,419.539,419.539,77.4263,-56.9087,79.374,432.992,626.132,76.9039,69.8641,69.864,69.864,-22.6596,14.025,80.649,616.614,427.148,938.968,296.532,296.532,296.532,-0.386488,0,0,-0.382195,0.447269,-4.74578,-0.179569,0.0231114,-0.105618,-22.4608,9.80562e-16,-5.11135,0,0,-0.0782238,4.53863,-35.8181,115.235,841.207,590.282,618.908,391.091,391.091,391.091,33.1044,-73.7298,58.6681,946.809,591.683,178.091,216.518,216.518,216.518,-105.583,2.83169,-150.052,52.1857,-2.25714,33.7449,0.438175,-0.167476,0.942513,-134.551,-10.6259,26.7246,0,0,-0.196193,37.5251,26.9987,-41.5585,-0.287369,0.0761557,0.563501,-103.615,-23.3483,-5.13817,0,0,-0.475462,-24.1792,-3.8119,171.172,-15.8952,7.31128,64.6379,857.27,474.078,224.796,391.265,391.265,391.265,33.1044,-73.7297,58.6681,982.835,651.914,161.287,72.1727,72.1727,72.1727
1996,0,10.5063,0,0,10.4916,-2.18376,2.30754,5.86609,0.305342,0.585728,792.107,135.853,52.629,0,0,1.98776,3.5977,-16.0679,109.175,508.988,535.667,528.839,405.49,405.49,405.49,77.2776,-56.8363,79.445,449.975,559.127,81.5097,209.592,209.592,209.592,-94.1617,2.13087,-165.859,0.56787,-0.0355015,4.80878,306.316,-406.715,-34.504,37.0375,-3.08289,-25.1212,-0.566039,1.62109,-4.81823,128.735,823.898,-61.7419,0,0,1.17254,25.0917,-15.1616,-1.02295,1.9867,0.26568,-5.1632,46.5664,206.45,64.6947,0,0,0.400773,0.361891,-5.78869,49.0191,-24.2073,3.85986,-171.168,-9.48088,15.0706,106.09,500.045,419.616,104.821,419.686,419.686,419.686,77.2776,-56.8363,79.445,432.907,626.686,76.5936,69.8641,69.8641,69.8641,-22.7168,14.0052,80.6525,617.525,427.863,940.558,296.532,296.532,296.532,-0.905378,0,0,-0.904033,0.411902,-4.59372,-0.179668,0.0233569,-0.106387,-22.4752,9.81439e-16,-5.1133,0,0,-0.0781745,4.39691,-35.4875,115.257,842.047,589.369,619.432,391.307,391.307,391.307,33.1349,-73.6166,58.8076,949.122,593.169,176.946,216.518,216.518,216.518,-105.684,2.821,-150.18,51.904,-2.2212,33.6737,0.438643,-0.163456,0.942143,-134.786,-12.0794,27.0739,0,0,-0.194598,36.899,26.5213,-41.8469,-0.288521,0.077554,0.563659,-104.246,-23.7177,-5.14134,0,0,-0.477823,-24.2073,-3.85986,171.168,-15.7095,6.88707,64.6784,859.866,475.45,223.913,391.965,391.965,391.965,33.1349,-73.6166,58.8076,985.009,653.449,160.015,72.1727,72.1727,72.1727
1997,0,10.1238,0,0,10.1092,-2.30385,2.75948,5.86425,0.30528,0.58548,791.832,135.811,52.6101,0,0,1.98705,3.46586,-15.7983,109.288,509.449,534.515,529.691,405.467,405.467,405.467,77.1409,-56.7729,79.5141,449.871,559.624,81.3928,209.592,209.592,209.592,-94.3043,2.08082,-165.881,0.554111,-0.023956,4.68678,298.988,-395.921,-32.4615,36.7997,-3.15059,-25.2025,-0.565489,1.62089,-4.81707,128.722,823.698,-61.6607,0,0,1.17217,24.5755,-15.103,-1.23717,1.98564,0.265387,-5.1618,46.3205,206.404,64.6675,0,0,0.399513,0.244199,-5.64843,47.7756,-24.2322,3.90278,-171.165,-9.19763,14.9721,106.529,499.876,420.148,105.065,419.812,419.812,419.812,77.1409,-56.7729,79.5141,432.828,627.178,76.308,69.8641,69.8641,69.8641,-22.7678,13.9874,80.6561,618.342,428.499,941.961,296.532,296.532,296.532,-1.36473,0,0,-1.36586,0.379916,-4.45618,-0.179688,0.0234101,-0.106552,-22.4782,9.81485e-16,-5.11378,0,0,-0.0781632,4.27096,-35.1929,115.274,842.801,588.553,619.884,391.508,391.508,391.508,33.1662,-73.5149,58.9332,951.18,594.499,175.929,216.518,216.518,216.518,-105.772,2.81134,-150.297,51.653,-2.18928,33.6087,0.438749,-0.162591,0.942071,-134.839,-12.3932,27.1488,0,0,-0.194257,36.3473,26.0941,-42.0947,-0.288772,0.0778561,0.563695,-104.382,-23.7973,-5.14207,0,0,-0.478321,-24.2322,-3.90278,171.165,-15.5445,6.51082,64.7159,862.184,476.673,223.127,392.591,392.591,392.591,33.1662,-73.5149,58.9332,986.938,654.826,158.886,72.1727,72.1726,72.1727
1998,0,9.78745,0,0,9.77366,-2.40812,3.15205,,,,,,,,,,3.35244,-15.5625,109.384,509.852,533.512,530.428,405.449,405.449,405.449,77.0183,-56.7184,79.5791,449.778,560.057,81.2868,209.592,209.592,209.592,-94.4319,2.03257,-165.899,0.542032,-0.0143749,4.58089,292.636,-386.542,-30.7271,36.5926,-3.21025,-25.27,,,,,,,,,,24.1273,-15.0482,-1.4251,,,,,,,,,,0.146533,-5.5253,46.6961,-24.2539,3.94039,-171.163,-8.95123,14.8847,106.909,499.728,420.613,105.283,419.918,419.918,419.918,77.0183,-56.7184,79.5791,432.758,627.607,76.0512,69.8641,69.864,69.8641,-22.8123,13.9718,80.6595,619.06,429.054,943.173,296.532,296.532,296.532,-1.76349,0,0,-1.76666,0.351665,-4.33467,,,,,,,,,,4.16112,-34.9356,115.288,843.465,587.84,620.267,391.688,391.688,391.688,33.197,-73.4255,59.044,952.975,595.666,175.043,216.518,216.518,216.518,-105.848,2.80285,-150.403,51.4338,-2.16151,33.5508,,,,,,,,,,35.8705,25.7194,-42.3037,,,,,,,,,,-24.2539,-3.94039,171.163,-15.4009,6.18373,64.75,864.213,477.741,222.443,393.138,393.138,393.138,33.197,-73.4255,59.044,988.618,656.035,157.903,72.1727,72.1727,72.1727
